,Unnamed: 0,qid,question_text,target
39094,39094,07a658860ef729ca726f,Why can't a lot of feminists make their point without shaming the person?,1
39136,39136,07a91067b593c7e7a9cb,Did the Founding Fathers find atheists untrustworthy?,1
39149,39149,07a94482f0697969dc66,"Why are people, even two in Congress, defending Trump even though he has been proven to be a liar?",1
39197,39197,07acc1c48947c0863020,"In general, why does it seem that the many of same women who fight for equal pay rights and fight labour gender discrimination still follow the old rule that only men should initiate in dating, and not both genders, instead of disobeying this rule?",1
39203,39203,07ad03f3826135917535,Do Girls always like it slow? Why?,1
39235,39235,07ae88ce26049d3091fc,Will deleterious mutations kill all the liberals in 200 years?,1
39239,39239,07aeab0eadc2508f5e92,Will Indians finally realize that they have been fooled by Modi & BJP?,1
39251,39251,07aef89e8d5911fb5324,"What hurts more, giving birth or going to war?",1
39285,39285,07b0a51c97ebec4680fa,"Does the media (mostly democrat) realize that guns are not causing school shootings, but their rapt coverage of shootings will advance their agenda of inspiring others to shoot?",1
39287,39287,07b0b245bbbd88dd11a2,Can a pet dog be prosecuted for raping other dogs?,1
39329,39329,07b29fc08bba20abe861,How does a neurotypical wife meet the social and emotional needs of an Aspie husband?,1
39360,39360,07b3e917459b72705623,Why does Trump think the FBI is afraid of him when he shakes his little fists and demands things?,1
39361,39361,07b3e93c1e6b0479f077,"I have an IQ of 77,263. Is this good?",1
39376,39376,07b4a5a812df0f5739fc,"Why is it that ""ugly"" girls are so easy going and friendly while ""beautiful"" girls are rather ""reserved""?",1
39399,39399,07b5bda7a25bd4c76636,"If Katy Paty were to mate with a human, would the result be a half-boglin? Has this been studied?",1
39429,39429,07b75432d5d7caf93e26,Is turtle rape illegal|?,1
39431,39431,07b76ff9e7ca54642d8a,"Why do we still tolerate the intolerant, imbecilic, immoral and insane 0.2% minority?",1
39470,39470,07b90cc133d92b2c2c50,Are the majority of the Muslim countries artificially created by the Europeans?,1
39471,39471,07b90fda4a238a877e84,Batman gets a poison that makes him horny for you. Would you sacrifice your butthole to save his life for $1 million?,1
39475,39475,07b96fead8591dab6137,"Is it worse for a racist to kill 1 black person, or for a non-racist to kill 100 black people inadvertently?",1
39484,39484,07b9ff1844d8b1952db7,Why do Israeli forces continue to kill Palestinians that are having peaceful protests? Do they feel that they are protecting people when all the Palestinians are doing is expressing their right of free speech?,1
39494,39494,07bad6a9c4aab2ee2d3c,What was the working relationship between Queen Elizabeth and Abraham Lincoln like?,1
39502,39502,07bb553667dc6bf9b4cf,Is Shashwat Khanna a Modi bhakt as he chants Modi in all his answers? Why do people who chant Modi's name all the time name other people bhakts? Why are people so obsessed with Modi?,1
39526,39526,07bc6f0181fe1e6eea44,"Why is everything in Britain a disaster, healthcare, education, infrastructure, housing, the economy, and the job market?",1
39568,39568,07befba56be2c24afb8d,Are liberals being incinerated?,1
39657,39657,07c3f09d7c863a5b4a67,Why are Americans scared of the idea of pumping their own gas? Are they unaware only 1 in 50 people die in the U.K. from doing this?,1
39685,39685,07c5a3ed38eb5f7cd016,Why are Indian engineers terrible?,1
39686,39686,07c5c15cd54bfa3916d3,My boyfriend doesn't like to have sex with me. I asked him why and he says he's tired. He says he enjoys it but never wants to do it. What do I do?,1
39692,39692,07c5f6f363283a6a5fc8,"Why do Android fanboys keep making the defense, ""we had your features first!"" When they were almost always rushed and were a gimmick?",1
39735,39735,07c85a678601ea79c3d0,Do American kill pigs and let pigs' blood out?,1
39753,39753,07c9078374e2bfd56e31,"Why is it hard for contemporary Greek and Romanians to know and accept each other reciprocally at true value? And what can be done to make it worse … hmm, I mean better?",1
39763,39763,07c9d9ce9033f355e482,"When you bite a dog, do you still need a vaccine even if you got vaccinated the previous year?",1
39823,39823,07cca47cb12dad890b23,Aren't North Indians ignorant about the contributions of South India to Hinduism?,1
39830,39830,07cceb4c241244845fea,Why European and Americans looks more attractive than Indians/south Asians?,1
39832,39832,07cd1feb76e449e3c599,"On average, are Americans actually the most ignorant in comparison with people from other countries?",1
39842,39842,07cd5f7f32761fc7fd9e,Has President Trump now gone absolutely mad in suggesting that school teachers should carry firearms?,1
39866,39866,07cea33c2ed605fab7c9,"Do Latinos acknowledge that their customs, language, and culture all came from a white European country?",1
39879,39879,07cf4830ad4b71ea2f77,"Pedophilia is good, why people deny it?",1
39885,39885,07cf7e1c9c9bd56cf2ea,"What is it like in a nudist family? I mean, do they have sex in front of others or is swinging acceptable? Or are there other things one can imagine?",1
39897,39897,07cff86af5d9143a9edd,Why did you kill your cat?,1
39921,39921,07d0ef2310f345293a76,What are some charges that Sara Huckabee Sanders could face for all the lies she puts out to the American people?,1
39922,39922,07d0fbec3b071c95c27e,"Is it true that people who can't debate, censor and report?",1
39951,39951,07d24d208f98f9c5771c,"How long will it be before it's acceptable to call the Holocaust 'a matter for historical debate' like the Armenian genocide, or vice versa?",1
39954,39954,07d29e329418c5cea642,Are conservatives more “American” than liberals?,1
39964,39964,07d30716e55e1f6fb2e0,Is Canada being over populated with black people and oriental people?,1
39998,39998,07d4636e402789462fe6,Why do Russians seem to treat their fascist and Nazi political groups as innocent?,1
40005,40005,07d4a9a5da509aba210d,How do you make a female become a prostitute?,1
40030,40030,07d5a4a7718734caeb42,Could the Stormtroopers accuracy problems be solved through the scientific procedure of castration?,1
40034,40034,07d5cfa52731be9c42ab,What would you do if someone was gay or a lesbian in your community? How could you respect them?,1
40088,40088,07d83a05a716c829e835,Is Ayurveda curable with logic?,1
40106,40106,07d92550176c5e73f376,Why are Hindus in India obsessed with rape?,1
40114,40114,07d99c3691682fe56eae,"The eastern EU countries have lower murder/rape rate, higher GNP growth, higher birth rate than the death rate, and less drug addiction. We can say the same about Japan and South Korea too. Is this because of multiculturalism of the West?",1
40133,40133,07dac7d72008bb13198f,"What would happen if you went to a US SF guys house, (tats on big arms very angry looking) spat on his shoe, punched him in the face, and threatened to kill his whole family?",1
40135,40135,07dad244849d802e1202,My IQ is 984563456785439782413. Why do peeple not beleeve me?,1
40144,40144,07db37a5ab1340dec274,Would it make sense if I'd say that Christians are on a crusade to destroy all religions?,1
40145,40145,07db39ee13682ca22519,"If “In the beginning was the Word, and the Word was with God, and God was the Word” then why don’t Christians consider all words scripture?",1
40179,40179,07dd0af648dd0cfc74ca,Why don't liberals see groups like BLM and Antifa as harmful and try to denounce them as conservatives in liberal sheep's clothing?,1
40211,40211,07dedcaf4bd38c4b7cc7,Why is the average IQ in Israel only 95? Is it increasing or decreasing?,1
40255,40255,07e100b422534dcda696,Should homosexual people only have sex before they decide to adopt a child (like a conservative heterosexual couple only having sex to bear a child)?,1
40272,40272,07e1bbab6bf9e353c323,Are women good for the environment?,1
40277,40277,07e218688ecdd1863e30,"Why cant the average Trump supporter get over the fact Obama was a black president and that they in no way, shape or form suffered aside from their own racist egos they make painfully clear to the world?",1
40286,40286,07e2a6ad5682640a9c47,Why are women dominating men in Saudi Arabia?,1
40302,40302,07e3a51fead66e833b1b,What are the scams done by fair and lovely India?,1
40332,40332,07e582569bb4f0fc5f63,"How many sins you have commited in your life (if you want to write that you haven't sinned, you are liar, means sinner)?",1
40340,40340,07e5ece933a1b9dfe3e8,"So president Trump just fired another person over Twitter. Trump supporters, do you approve of this? Is this how you would like to be treated by your employer?",1
40347,40347,07e65ddc255bbdfbffc8,"Is it alright if you anal fuck your mom without her knowing it was you, cuz she was on pills?",1
40377,40377,07e7f21153b2e712eb55,Why do atheists quote only the Old Testament to justify their beliefs? Don't they know that Jesus came to save us from our sins and rectified all the previous mistakes?,1
40389,40389,07e883184ae809cb659c,Are all the people who still support Narendra Modi and BJP dumb blind followers (andhbhakts)?,1
40419,40419,07ea640ddd976089833f,How does a man manage to rape a woman when he exposes his vulnerable part?,1
40435,40435,07eaee093c6e083ff56e,Why do Muslims not convert to a peaceful and scientific religion like Buddhism?,1
40438,40438,07eb0b4a64ae5888bb37,Why is Alexander Hamilton so stupid?,1
40440,40440,07eb14cb873400f47e9c,Why do European leaders insist on importing asylum seekers? Seeking asylum or even being granted one should never be a valid reason for immigration.,1
40441,40441,07eb168a5a0f0577acc7,Isn't the Republican lead DOJ reopening of previous closed investigations (with no additional evidence) into Hillary an obvious abuse of power and an attempt to jail Trump's political enemy as chanted in Trump's campaign?,1
40498,40498,07edeb6ad95ca11b5c79,"Donald Trump now denies that it’s him on the pussy-grabbing tape. Just how stupid does he think we all are, or will his supporters buy it?",1
40517,40517,07eebdbd1c972a45a9ab,Is Myeshia Johnson a traitor?,1
40529,40529,07ef4da2521e44d86600,"Is anyone else getting sick and tired of hearing ""I want everyone to know I’m praying for them” after another school shooting?",1
40538,40538,07efa71f92ac70af7f3d,Why has Quora become the dumping ground for questions from angst-ridden teens and essentially prompts for literotica?,1
40554,40554,07f02168685296b2d5a5,Why don't girls have shank-feathering?,1
40565,40565,07f07ebc1f7b245d2fc2,How can I as an American aid or support Tommy Robinson?,1
40625,40625,07f30651e359feac3777,Why are democrats (political figures) so nasty right now? They seem very hostile for such a high level of office?,1
40646,40646,07f40df32fe027238c5a,Why is Quora allowing Trump supporters to run amok and weaponize this site?,1
